target,distractor,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,exp_end_key.rt,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,52,52,172,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.7541073000002,k,k,1,0.9087280999997347,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,53,53,228,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.6728473000003,k,k,1,1.018406799999866,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,54,54,90,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.6948230000003,None,None,1,1.5305648999997175,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,negative,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,55,55,96,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.2232788000001,None,None,1,1.5235366000001704,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,56,56,236,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.7498386000002,None,None,1,1.5248574000002009,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,57,57,94,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.2736572000003,None,None,1,1.5329483000000437,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,negative,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,58,58,54,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.8137322000002,None,None,1,1.5243714999996882,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,59,59,99,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.3373331000003,None,None,1,1.5186109000001125,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,60,60,51,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.8622957000002,None,None,1,1.5186524000000645,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,61,61,86,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.3871344,k,k,1,0.9414811999999984,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,62,62,88,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.328415,k,k,1,1.1169558999999936,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,63,63,238,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.4553819000002,None,None,1,1.5291110000002845,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,64,64,192,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.9855548,k,k,1,0.9251309999999648,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,65,65,174,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.9167055000003,None,None,1,1.515856800000165,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,66,66,157,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.4299421,None,None,1,1.5200971999997819,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,67,67,137,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.9497536000003,k,k,1,1.0370766000000913,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,68,68,21,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.9931223000003,None,None,1,1.5058866999997917,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,negative,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,69,69,146,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.5008906000003,None,None,1,1.5108135000000402,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,70,70,111,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.011728,k,k,1,0.8779583000000457,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,71,71,139,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.8898889000002,None,None,1,1.5140627999999197,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,72,72,129,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.4079150000002,k,k,1,0.8618527000003269,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,73,73,59,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.2708912000003,k,k,1,1.3647854000000734,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,74,74,110,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.6467407,None,None,1,1.5334600999999566,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,75,75,161,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.1771094,None,None,1,1.5293314999998984,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,76,76,47,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.7114779000003,None,None,1,1.5069373000001178,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,77,77,147,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.2258472000003,k,k,1,0.9316521000000648,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,78,78,202,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.1634013000003,k,k,1,1.113160699999753,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,79,79,64,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.2783014000001,k,k,1,0.8864394000001994,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,80,80,140,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.1661412000003,None,None,1,1.5291163000001688,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,negative,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,81,81,73,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.6970688000001,None,None,1,1.5120842000001176,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,82,82,197,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.2130701,k,k,1,0.926484299999629,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,83,83,189,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.1466735000004,None,None,1,1.514373799999703,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,84,84,195,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.6581357,None,None,1,1.510376400000041,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,85,85,45,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.1705149,k,k,1,1.092273600000226,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,86,86,199,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.2689295,None,None,1,1.5114596000003075,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,negative,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,87,87,9,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.7808868000002,None,None,1,1.5265505000002122,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,88,88,209,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.3105945000002,k,k,1,1.0970056000001023,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,89,89,52,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.40668,None,None,1,1.529798000000028,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,90,90,152,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.9408842000003,None,None,1,1.512959800000317,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,91,91,218,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.4557955,None,None,1,1.527188699999897,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,92,92,53,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.9854514000003,None,None,1,1.518708499999775,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.5074984000003,None,None,1,1.532021099999838,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,94,94,239,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.04734,k,k,1,0.9149339000000509,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,95,95,220,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.9677045000003,None,None,1,1.5235083000002305,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,96,96,76,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.4940740000002,None,None,1,1.5182652000003145,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,97,97,84,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.0118839000002,k,k,1,1.1772705999997015,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,98,98,186,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.1947865000002,None,None,1,1.5317313999998987,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,99,99,43,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.7250643000002,None,None,1,1.524315199999819,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,negative,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,100,100,114,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.2539666000002,None,None,1,1.5082643999999163,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,negative,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,101,101,92,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.7678142,None,None,1,1.5150688999997328,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
red,positive,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,102,102,60,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.2849180000003,None,None,1,1.5397517000001244,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,103,103,187,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.8312154,k,k,1,0.7755623999996715,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,104,104,16,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.6134435000004,None,None,1,1.5167874999997366,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,105,105,230,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.1301098000004,None,None,1,1.5057381000001442,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,106,106,72,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.6397134000003,None,None,1,1.5139979000000494,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,107,107,178,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.1575236000003,k,k,1,0.9014164000000164,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,108,108,12,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0608810000003,k,k,1,1.44918030000008,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,109,109,20,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.5115669000002,None,None,1,1.5124702000002799,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,110,110,118,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.0281111,None,None,1,1.5117467000000033,None,1,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,111,111,124,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.5393639000004,k,k,1,1.0657421000000795,None,0,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
