distractor,target,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,main_prac,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,exp_end_key.rt,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
negative,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,162,7,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,negative,neutral,1509.9475751999998,1509.9475751999998,1509.9475751999998,1509.9475751999998,1510.9320294000008,1510.9646974000007,k,k,1,0.8189368999992439,1511.7653218000014,1511.7653218000014,1511.7653218000014,1511.7653218000014,1511.7653218000014,1511.7653218000014,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,163,4,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,positive,neutral,1511.7653218000014,1511.7653218000014,1511.7653218000014,1511.7653218000014,1512.7499887000013,1512.780378200001,k,k,1,0.7272930999988603,1513.5030681000007,1513.5030681000007,1513.5030681000007,1513.5030681000007,1513.5030681000007,1513.5030681000007,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,164,12,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,negative,1513.5030681000007,1513.5030681000007,1513.5030681000007,1513.5030681000007,1514.4872293000008,1514.5227674000016,l,l,1,1.244507600000361,1515.7483931000006,1515.7483931000006,1515.7483931000006,1515.7483931000006,1515.7483931000006,1515.7483931000006,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,165,15,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,negative,1515.7483931000006,1515.7483931000006,1515.7483931000006,1515.7483931000006,1516.7250305000016,1516.7967946000008,l,l,1,0.7692184999996243,1517.516103,1517.516103,1517.516103,1517.516103,1517.516103,1517.516103,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,166,13,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,neutral,1517.516103,1517.516103,1517.516103,1517.516103,1518.4969758000007,1518.5545401,k,k,1,0.8041683999999805,1519.3264151000003,1519.3264151000003,1519.3264151000003,1519.3264151000003,1519.3264151000003,1519.3264151000003,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,167,1,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,neutral,1519.3264151000003,1519.3264151000003,1519.3264151000003,1519.3264151000003,1520.3288149,1520.3653693000015,k,k,1,0.7610710000008112,1521.0922443,1521.0922443,1521.0922443,1521.0922443,1521.0922443,1521.0922443,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,168,3,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,negative,1521.0922443,1521.0922443,1521.0922443,1521.0922443,1522.0778861,1522.1161166000002,l,l,1,1.7489540000005945,1523.8268842000016,1523.8268842000016,1523.8268842000016,1524.8642565999999,1524.8642565999999,1524.8642565999999,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,169,11,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,positive,1524.8642565999999,1524.8642565999999,1524.8642565999999,1524.8642565999999,1525.8713651000016,1525.9014220000008,j,j,1,0.8310417000011512,1526.699400900001,1526.699400900001,1526.699400900001,1526.699400900001,1526.699400900001,1526.699400900001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,170,8,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,positive,1526.699400900001,1526.699400900001,1526.699400900001,1526.699400900001,1527.6742331000005,1527.7371988000014,j,j,1,0.7387126999983593,1528.4453029000015,1528.4453029000015,1528.4453029000015,1528.4453029000015,1528.4453029000015,1528.4453029000015,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,171,14,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,positive,1528.4453029000015,1528.4453029000015,1528.4453029000015,1528.4453029000015,1529.4390699000014,1529.4715378,j,j,1,0.8845700000001671,1530.3369997999998,1530.3369997999998,1530.3369997999998,1530.3369997999998,1530.3369997999998,1530.3369997999998,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,172,5,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,positive,1530.3369997999998,1530.3369997999998,1530.3369997999998,1530.3369997999998,1531.328585000001,1531.3589979000008,j,j,1,0.7385608999993565,1532.0760243000004,1532.0760243000004,1532.0760243000004,1532.0760243000004,1532.0760243000004,1532.0760243000004,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,173,6,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,negative,1532.0760243000004,1532.0760243000004,1532.0760243000004,1532.0760243000004,1533.0517831000016,1533.1143057000008,l,l,1,1.7334018000001379,1534.7814022000002,1534.7814022000002,1534.7814022000002,1535.821108,1535.821108,1535.821108,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,174,2,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,positive,1535.821108,1535.821108,1535.821108,1535.821108,1536.8040158000003,1536.8396444999998,j,j,1,0.8351170999994793,1537.6646680000013,1537.6646680000013,1537.6646680000013,1537.6646680000013,1537.6646680000013,1537.6646680000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,175,10,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,neutral,1537.6646680000013,1537.6646680000013,1537.6646680000013,1537.6646680000013,1538.6607341,1538.6981653000003,k,k,1,0.808377899998959,1539.4797466,1539.4797466,1539.4797466,1539.4797466,1539.4797466,1539.4797466,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14,176,0,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,negative,1539.4797466,1539.4797466,1539.4797466,1539.4797466,1540.469289300001,1540.4996350000001,l,l,1,1.000591499998336,1541.4838186000015,1541.4838186000015,1541.4838186000015,1541.4838186000015,1541.4838186000015,1541.4838186000015,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,177,17,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,positive,1541.4838186000015,1541.4838186000015,1541.4838186000015,1541.4838186000015,1542.4575926000016,1542.5212887000016,j,j,1,0.8623810000008234,1543.3401623000009,1543.3401623000009,1543.3401623000009,1543.3401623000009,1543.3401623000009,1543.3401623000009,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16,178,16,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,neutral,1543.3401623000009,1543.3401623000009,1543.3401623000009,1543.3401623000009,1544.3382009000015,1544.3681303000012,k,k,1,0.8360546999992948,1545.1831536000009,1545.1831536000009,1545.1831536000009,1545.1831536000009,1545.1831536000009,1545.1831536000009,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,179,9,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,negative,1545.1831536000009,1545.1831536000009,1545.1831536000009,1545.1831536000009,1546.1841246000004,1546.220438800001,l,l,1,0.9154756000007183,1547.1062416000004,1547.1062416000004,1547.1062416000004,1547.1062416000004,1547.1062416000004,1547.1062416000004,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,180,13,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,neutral,1547.1062416000004,1547.1062416000004,1547.1062416000004,1547.1062416000004,1548.10311,1548.1344600000011,k,k,1,0.8190918999989663,1548.9333530000004,1548.9333530000004,1548.9333530000004,1548.9333530000004,1548.9333530000004,1548.9333530000004,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,181,2,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,positive,1548.9333530000004,1548.9333530000004,1548.9333530000004,1548.9333530000004,1549.9085155000012,1549.9766318000002,j,j,1,0.7635368000010203,1550.7010709000006,1550.7010709000006,1550.7010709000006,1550.7010709000006,1550.7010709000006,1550.7010709000006,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,182,3,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,negative,1550.7010709000006,1550.7010709000006,1550.7010709000006,1550.7010709000006,1551.6637740000006,1551.7250890000014,l,l,1,0.9564993000003597,1552.651393600001,1552.651393600001,1552.651393600001,1552.651393600001,1552.651393600001,1552.651393600001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,183,7,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,neutral,1552.651393600001,1552.651393600001,1552.651393600001,1552.651393600001,1553.636260700001,1553.6668044000016,k,k,1,0.8501422999997885,1554.5088148000013,1554.5088148000013,1554.5088148000013,1554.5088148000013,1554.5088148000013,1554.5088148000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,184,15,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,negative,1554.5088148000013,1554.5088148000013,1554.5088148000013,1554.5088148000013,1555.4863826,1555.5484348999998,l,l,1,1.0046297999997478,1556.5151185000013,1556.5151185000013,1556.5151185000013,1556.5151185000013,1556.5151185000013,1556.5151185000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,185,10,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,neutral,1556.5151185000013,1556.5151185000013,1556.5151185000013,1556.5151185000013,1557.5056155000002,1557.536012300001,k,k,1,0.8235994999995455,1558.3431317000013,1558.3431317000013,1558.3431317000013,1558.3431317000013,1558.3431317000013,1558.3431317000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,186,8,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,positive,1558.3431317000013,1558.3431317000013,1558.3431317000013,1558.3431317000013,1559.3215070000006,1559.3820167000013,j,j,1,0.8657065999996121,1560.2109250000012,1560.2109250000012,1560.2109250000012,1560.2109250000012,1560.2109250000012,1560.2109250000012,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,187,9,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,negative,negative,1560.2109250000012,1560.2109250000012,1560.2109250000012,1560.2109250000012,1561.1908787000011,1561.2587553000012,l,l,1,0.9099613999987923,1562.1249725000016,1562.1249725000016,1562.1249725000016,1562.1249725000016,1562.1249725000016,1562.1249725000016,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,188,16,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,negative,neutral,1562.1249725000016,1562.1249725000016,1562.1249725000016,1562.1249725000016,1563.1057744999998,1563.1686125000015,k,k,1,0.8226998999998614,1563.9583309000009,1563.9583309000009,1563.9583309000009,1563.9583309000009,1563.9583309000009,1563.9583309000009,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,189,11,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,positive,1563.9583309000009,1563.9583309000009,1563.9583309000009,1563.9583309000009,1564.9280084000002,1564.994389200001,j,j,1,0.9779428999991069,1565.9338200000002,1565.9338200000002,1565.9338200000002,1565.9338200000002,1565.9338200000002,1565.9338200000002,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,190,6,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,positive,negative,1565.9338200000002,1565.9338200000002,1565.9338200000002,1565.9338200000002,1566.9075457,1566.971779200001,l,l,1,0.7904680999999982,1567.7267360000005,1567.7267360000005,1567.7267360000005,1567.7267360000005,1567.7267360000005,1567.7267360000005,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,191,12,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,neutral,negative,1567.7267360000005,1567.7267360000005,1567.7267360000005,1567.7267360000005,1568.7175480000005,1568.7470329000007,l,l,1,0.9079757999988942,1569.6347944000008,1569.6347944000008,1569.6347944000008,1569.6347944000008,1569.6347944000008,1569.6347944000008,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,192,1,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,neutral,neutral,1569.6347944000008,1569.6347944000008,1569.6347944000008,1569.6347944000008,1570.6322774,1570.6616558000005,k,k,1,0.8377895000012359,1571.4758837000008,1571.4758837000008,1571.4758837000008,1571.4758837000008,1571.4758837000008,1571.4758837000008,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,193,17,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,neutral,positive,1571.4758837000008,1571.4758837000008,1571.4758837000008,1571.4758837000008,1572.4653784000002,1572.4975426,j,j,1,0.9893565999991552,1573.4687782,1573.4687782,1573.4687782,1573.4687782,1573.4687782,1573.4687782,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,194,4,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,neutral,1573.4687782,1573.4687782,1573.4687782,1573.4687782,1574.4483745000016,1574.5169409999999,k,k,1,0.995819499999925,1575.4661923000003,1575.4661923000003,1575.4661923000003,1575.4661923000003,1575.4661923000003,1575.4661923000003,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,195,5,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,positive,1575.4661923000003,1575.4661923000003,1575.4661923000003,1575.4661923000003,1576.4440114000008,1576.509624100001,j,j,1,1.0457019999994372,1577.5167877000004,1577.5167877000004,1577.5167877000004,1577.5167877000004,1577.5167877000004,1577.5167877000004,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,196,14,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,positive,1577.5167877000004,1577.5167877000004,1577.5167877000004,1577.5167877000004,1578.4864506000013,1578.5518878000003,j,j,1,0.8597489999992831,1579.3749083000002,1579.3749083000002,1579.3749083000002,1579.3749083000002,1579.3749083000002,1579.3749083000002,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,17,197,0,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,negative,1579.3749083000002,1579.3749083000002,1579.3749083000002,1579.3749083000002,1580.3594598,1580.3902569000002,l,l,1,0.9113572999995085,1581.2900675,1581.2900675,1581.2900675,1581.2900675,1581.2900675,1581.2900675,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,198,6,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,positive,negative,1581.2900675,1581.2900675,1581.2900675,1581.2900675,1582.2699644000004,1582.3381902,l,l,1,0.8358934999996563,1583.1213635000004,1583.1213635000004,1583.1213635000004,1583.1213635000004,1583.1213635000004,1583.1213635000004,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,199,11,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,positive,1583.1213635000004,1583.1213635000004,1583.1213635000004,1583.1213635000004,1584.1231400000015,1584.155435300001,j,j,1,0.9355666999999812,1585.0653759000015,1585.0653759000015,1585.0653759000015,1585.0653759000015,1585.0653759000015,1585.0653759000015,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,200,15,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,negative,1585.0653759000015,1585.0653759000015,1585.0653759000015,1585.0653759000015,1586.0548099000007,1586.091297500001,l,l,1,0.9762018999990687,1587.0516230000012,1587.0516230000012,1587.0516230000012,1587.0516230000012,1587.0516230000012,1587.0516230000012,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,201,13,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,neutral,1587.0516230000012,1587.0516230000012,1587.0516230000012,1587.0516230000012,1588.0181143999998,1588.0838873000012,k,k,1,0.8641453000000183,1588.9122321000013,1588.9122321000013,1588.9122321000013,1588.9122321000013,1588.9122321000013,1588.9122321000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,202,14,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,negative,positive,1588.9122321000013,1588.9122321000013,1588.9122321000013,1588.9122321000013,1589.8951844000003,1589.9262403000012,j,j,1,0.8881148000000394,1590.8117791000004,1590.8117791000004,1590.8117791000004,1590.8117791000004,1590.8117791000004,1590.8117791000004,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,203,8,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,positive,1590.8117791000004,1590.8117791000004,1590.8117791000004,1590.8117791000004,1591.7920684,1591.8544747000014,j,j,1,0.7686336999995547,1592.5801656000003,1592.5801656000003,1592.5801656000003,1592.5801656000003,1592.5801656000003,1592.5801656000003,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
