target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,mouse_2.clicked_name,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
neutral,neutral,1,k,k,,,,,,,,,7,13,139,1,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.8195643999788444,457.8739081999811,458.8769973999879,458.8606473999971,None,457.8739081999811,None,457.8739081999811,None,457.8739081999811,None,459.67797329999155,None,459.67797329999155,None,459.67797329999155,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,1,j,l,,,,,,,,,7,14,140,3,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,j,j,1,0.7792924999957904,459.6935589000059,460.7692341999791,460.7430981999787,None,459.6935589000059,None,459.6935589000059,None,459.6935589000059,None,461.45862379999596,None,461.45862379999596,None,461.45862379999596,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,1,k,k,,,,,,,,,7,15,141,7,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.7104545999900438,461.4761140999908,462.47739419998834,462.4607819999801,None,461.4761140999908,None,461.4761140999908,None,461.4761140999908,None,463.17408639999337,None,463.17408639999337,None,463.17408639999337,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,2,k,k,,,,,,,,,7,16,142,16,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.8113675000204239,463.1901728999801,464.1942778999801,464.1780417999835,None,463.1901728999801,None,463.1901728999801,None,463.1901728999801,None,464.9880685999873,None,464.9880685999873,None,464.9880685999873,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,2,j,l,,,,,,,,,7,17,143,9,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,j,j,1,0.7970684000174515,465.0042521999858,466.0111917000031,465.994718300004,None,465.0042521999858,None,465.0042521999858,None,465.0042521999858,None,466.7878992999962,None,466.7878992999962,None,466.7878992999962,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,neutral,1,l,j,,,,,,,,,8,0,144,8,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,l,l,1,0.7685071999731008,466.8063357999781,467.81252320000203,467.7773757999821,None,466.8063357999781,None,466.8063357999781,None,466.8063357999781,None,468.5591188999882,None,468.5591188999882,None,468.5591188999882,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,2,l,j,,,,,,,,,8,1,145,11,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,l,l,1,0.6708827999827918,468.57655209998484,469.59408079998684,469.5583246999886,None,468.57655209998484,None,468.57655209998484,None,468.57655209998484,None,470.2309502000047,None,470.2309502000047,None,470.2309502000047,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,2,j,l,,,,,,,,,8,2,146,15,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,j,j,1,0.7871908000088297,470.24665479999385,471.2627416999894,471.22873569998774,None,470.24665479999385,None,470.24665479999385,None,470.24665479999385,None,472.02252659999647,None,472.02252659999647,None,472.02252659999647,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,1,j,l,,,,,,,,,8,3,147,6,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,j,j,1,0.7086766000138596,472.04128169998876,473.0444923999894,473.0264872999978,None,472.04128169998876,None,472.04128169998876,None,472.04128169998876,None,473.7316803999769,None,473.7316803999769,None,473.7316803999769,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,1,k,k,,,,,,,,,8,4,148,4,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.6635485000151675,473.7471966999874,474.7689532999939,474.7276718999783,None,473.7471966999874,None,473.7471966999874,None,473.7471966999874,None,475.39738459999205,None,475.39738459999205,None,475.39738459999205,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,1,k,k,,,,,,,,,8,5,149,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,1.5036303999950178,475.4139472999959,476.43586339999456,476.3945695000002,None,475.4139472999959,None,475.4139472999959,None,475.4139472999959,None,477.91135270000086,None,477.91135270000086,None,477.91135270000086,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,2,k,k,,,,,,,,,8,6,150,10,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.6497610999795143,478.9301021999854,479.95301080000354,479.91135969999596,None,478.9301021999854,None,478.9301021999854,None,478.9301021999854,None,480.5651312999893,None,480.5651312999893,None,480.5651312999893,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,2,l,j,,,,,,,,,8,7,151,14,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,l,l,1,0.8706862000108231,480.58264589999453,481.6026831000054,481.5610194999899,None,480.58264589999453,None,480.58264589999453,None,480.58264589999453,None,482.4399213999917,None,482.4399213999917,None,482.4399213999917,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,2,k,k,,,,,,,,,8,8,152,16,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.6893017000111286,482.45670539999264,483.4613206999784,483.44338049998623,None,482.45670539999264,None,482.45670539999264,None,482.45670539999264,None,484.13076559999024,None,484.13076559999024,None,484.13076559999024,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,1,l,j,,,,,,,,,8,9,153,5,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,l,l,1,0.7007124999945518,484.146285099996,485.15819259997807,485.13918379999814,None,484.146285099996,None,484.146285099996,None,484.146285099996,None,485.8336441999767,None,485.8336441999767,None,485.8336441999767,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,1,j,l,,,,,,,,,8,10,154,3,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,j,j,1,0.8571368999837432,485.8490329000051,486.86116840000614,486.82315529999323,None,485.8490329000051,None,485.8490329000051,None,485.8490329000051,None,487.694639300002,None,487.694639300002,None,487.694639300002,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,1,k,k,,,,,,,,,8,11,155,1,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.617712399980519,487.70969749998767,488.7282159999886,488.68929359997855,None,487.70969749998767,None,487.70969749998767,None,487.70969749998767,None,489.3142854999809,None,489.3142854999809,None,489.3142854999809,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,2,j,l,,,,,,,,,8,12,156,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,j,j,1,0.7844408999953885,489.330129799986,490.34553120000055,490.30892009998206,None,489.330129799986,None,489.330129799986,None,489.330129799986,None,491.0991873999941,None,491.0991873999941,None,491.0991873999941,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,1,j,l,,,,,,,,,8,13,157,0,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,j,j,1,0.6479645000072196,491.1177172999887,492.1364638999803,492.09484020000673,None,491.1177172999887,None,491.1177172999887,None,491.1177172999887,None,492.7535621000046,None,492.7535621000046,None,492.7535621000046,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
